Unnamed: 0	title	link	country	date	content
1777	 Eight Ships Leave Ports of Great Odesa in Two Days		Ukraine		"<div id=""post-content"">"
1778	"<span class=""label-title"">OPINION:</span> Putin’s Only Hope Now is to Terrify the West into Negotiating away Ukraine’s Victories"		Ukraine		"<div id=""post-content"">"
1779	 ISW Russian Offensive Campaign Assessment, November 20		Ukraine		"<div id=""post-content"">"
1780	 British Defence Intelligence Update Ukraine – 21 November 2022		Ukraine		"<div id=""post-content"">"
1781	 Latest on Russia’s War Against Ukraine – Roundup		Ukraine		"<div id=""post-content"">"
1782	 Ukraine, Russia Trade Blame Over Nuclear Plant Shelling		Ukraine		"<div id=""post-content"">"
1783	 New Zealand Defense Minister Visits Ukraine for First Time		Ukraine		"<div id=""post-content"">"
1784	 Ukraine President’s Advisor: Negotiating with Moscow Now Would Be Capitulation		Ukraine		"<div id=""post-content"">"
1785	"<span class=""label-title"">OPINION:</span> While Russian Army Remains in Ukraine, Putin’s Calls for Peace Talks are Fake"		Ukraine		"<div id=""post-content"">"
1786	"<span class=""label-title"">OPINION:</span> It’s Costing Peanuts for the US to Defeat Russia"		Ukraine		"<div id=""post-content"">"
1787	 Sweden’s Ninth Security Aid Package to Ukraine Worth SEK3B		Ukraine		"<div id=""post-content"">"
1788	 Kuleba: Ukraine and World Need a Victory, not a Draw		Ukraine		"<div id=""post-content"">"
1789	 No Official Peace Outreach From Russia		Ukraine		"<div id=""post-content"">"
1790	 British Defence Intelligence Update Ukraine – 20 November 2022		Ukraine		"<div id=""post-content"">"
1791	 ISW Russian Offensive Campaign Assessment, November 19		Ukraine		"<div id=""post-content"">"
1792	 Spain Sends Generators to War-Torn Ukraine		Ukraine		"<div id=""post-content"">"
1793	 Ukraine Families Reunite as Kherson Train Station Reopens		Ukraine		"<div id=""post-content"">"
1794	"<span class=""label-title"">OPINION:</span> “This Man Cannot Stay in Power!”"		Ukraine		"<div id=""post-content"">"
1795	 Sunak Says UK Will Support Kyiv ‘Until Ukraine Has Won’		Ukraine		"<div id=""post-content"">"
1796	 ‘Most’ APEC Members Condemn War in Ukraine		Ukraine		"<div id=""post-content"">"
1797	 Three Marines Released From Enemy Captivity		Ukraine		"<div id=""post-content"">"
1798	 Power Cuts and Infrastructure Damage After Russian Strike: Kyiv		Ukraine		"<div id=""post-content"">"
1799	 Israel Reportedly Funds “Strategic Materials” for Ukraine		Ukraine		"<div id=""post-content"">"
1800	"<span class=""label-title"">OPINION:</span> Only Ukraine Can Set Peace Terms – Not Russia"		Ukraine		"<div id=""post-content"">"
1801	 Ukraine President Dismisses ‘Short Truce’ with Russia		Ukraine		"<div id=""post-content"">"
1802	 EU to Send Additional Energy Equipment, Emergency Aid to Ukraine		Ukraine		"<div id=""post-content"">"
1803	 Latest on Russia’s War against Ukraine – Roundup		Ukraine		"<div id=""post-content"">"
1804	 British Defence Intelligence Update Ukraine – 19 November 2022		Ukraine		"<div id=""post-content"">"
1805	 ISW Russian Offensive Campaign Assessment, November 18		Ukraine		"<div id=""post-content"">"
1806	 Belarus Turns to Iran to Help Produce Artillery Shells – Intelligence		Ukraine		"<div id=""post-content"">"
1807	 G7 Warns of Growing “Hybrid Threats” from Russia’s War		Ukraine		"<div id=""post-content"">"
1808	"<span class=""label-title"">OPINION:</span> SOS from Kyiv – Solutions Urgently Needed"		Ukraine		"<div id=""post-content"">"
1809	 Record Number of Power Outages in Kyiv		Ukraine		"<div id=""post-content"">"
1810	 Ukraine Air Defenses Under Pressure as Russia Strikes Infrastructure		Ukraine		"<div id=""post-content"">"
1811	 Russia Says “Fortifying” Annexed Crimean Peninsula		Ukraine		"<div id=""post-content"">"
1812	 Top U.S. General Downplays Near-term Ukraine Victory		Ukraine		"<div id=""post-content"">"
1813	 “Horrific” Scale of Torture in Kherson Seen after Russia Retreat: Official		Ukraine		"<div id=""post-content"">"
1814	 British Defence Intelligence Update Ukraine – 18 November 2022		Ukraine		"<div id=""post-content"">"
1815	 ISW Russian Offensive Campaign Assessment, November 17		Ukraine		"<div id=""post-content"">"
1816	 Latest in Russian War against Ukraine – Roundup		Ukraine		"<div id=""post-content"">"
1817	 Long-Awaited Verdict in MH17 Trial Revealed		Ukraine		"<div id=""post-content"">"
1818	 Zelensky Still Has Doubts About Missile that Hit Poland		Ukraine		"<div id=""post-content"">"
1819	 Civilians Suffering as a “Сonsequence” of Kyiv’s Refusal to Negotiate: Kremlin		Ukraine		"<div id=""post-content"">"
1820	 Renewed Russian Missile Strikes Hit Power Grid, Big Shoot-Down Over Kyiv		Ukraine		"<div id=""post-content"">"
1821	 Ukraine Now Taken Back Over Half of Captured Territory		Ukraine		"<div id=""post-content"">"
1822	"<span class=""label-title"">OPINION:</span> Putin And The Art of How Not to Win a War"		Ukraine		"<div id=""post-content"">"
1823	 Eurotopics – Missile Explosion in Poland: What Comes Next?		Ukraine		"<div id=""post-content"">"
1824	 Russia’s Use of Landmines in Ukraine Poses Threat		Ukraine		"<div id=""post-content"">"
1825	 What Options for Moscow after Setbacks In Ukraine?		Ukraine		"<div id=""post-content"">"
1826	 Reznikov on Outcome of Ramstein Meeting		Ukraine		"<div id=""post-content"">"
1827	 Next Hot Spot? Dnipro River Crossing at Nova Kakhovka		Ukraine		"<div id=""post-content"">"
1828	 Ukrainian, Russian Prisoners Of War Tortured: UN		Ukraine		"<div id=""post-content"">"
1829	 Murdered Mercenary Willingly Took Part in Prisoner Swap –  President’s Office		Ukraine		"<div id=""post-content"">"
1830	 ISW Russian Offensive Campaign Assessment, November 16		Ukraine		"<div id=""post-content"">"
1831	 British Defence Intelligence Update Ukraine – 17 November 2022		Ukraine		"<div id=""post-content"">"
1832	 Russia Turns to ‘Terror’ Campaign After Ukraine Failures		Ukraine		"<div id=""post-content"">"
1833	 Taiwanese Soldier’s Death Highlights Ukraine-China Problem		Ukraine		"<div id=""post-content"">"
1834	 Another Wave of Russian Strikes Batter Grid in Ukraine		Ukraine		"<div id=""post-content"">"
1835	 Poland Says Blast Likely Caused by Ukraine Missile in Accident		Ukraine		"<div id=""post-content"">"
1836	"<span class=""label-title"">OPINION:</span> Who Promotes the Idea of Peace Talks with Russia, Why?"		Ukraine		"<div id=""post-content"">"
1837	 Ukraine Requests “Immediate Access” to Poland Blast Site		Ukraine		"<div id=""post-content"">"
1838	 Mercenaries Hired to Suppress Uprisings in Russia – Intelligence		Ukraine		"<div id=""post-content"">"
1839	 Ukraine Says Power Being Restored After Russian Strikes		Ukraine		"<div id=""post-content"">"
1840	 Macron Urges China to Play “Greater Mediation Role” on Ukraine		Ukraine		"<div id=""post-content"">"
1841	 World Reactions to Russian Missile Strikes on Ukraine		Ukraine		"<div id=""post-content"">"
1842	"<span class=""label-title"">OPINION:</span> Exclusive Insight: Russia’s Secret Air-to-Air Missile Shortage"		Ukraine		"<div id=""post-content"">"
1843	 Ukraine Urging NATO to Provide Defensive Fighter Jets		Ukraine		"<div id=""post-content"">"
1844	 EXPLAINED – What We Know About Missile That Hit Poland		Ukraine		"<div id=""post-content"">"
1845	 Poland on Alert after Missile Strike, Response of Others – Roundup		Ukraine		"<div id=""post-content"">"
1846	 CIA Chief Visits Kyiv after Warning Moscow over Nuclear Use		Ukraine		"<div id=""post-content"">"
1847	 British Defence Intelligence Update Ukraine – 16 November 2022		Ukraine		"<div id=""post-content"">"
1848	 ISW Russian Offensive Campaign Assessment, November 15		Ukraine		"<div id=""post-content"">"
1849	 BREAKING: Pentagon ‘Looking Into’ Reports Russian Missiles Hit Inside Poland		Ukraine		"<div id=""post-content"">"
1850	 Kremlin Launches New Wave of Missile Strikes		Ukraine		"<div id=""post-content"">"
1851	 Russia Launched “around 100” Missiles on Ukraine Tuesday: Kyiv		Ukraine		"<div id=""post-content"">"
1852	 UPDATE: “The Situation is Critical” Following Russian Missile Strikes – Ukrainian President’s Office		Ukraine		"<div id=""post-content"">"
1853	 BREAKING: Ukraine on Red Alert Amid “Mass Launch” of Missiles – Kyiv Hit		Ukraine		"<div id=""post-content"">"
1854	 Germany, Spain to Train Ukraine Troops Under EU Program		Ukraine		"<div id=""post-content"">"
1855	 Missile Shortage Hampers Further Russian Strikes		Ukraine		"<div id=""post-content"">"
1856	 Lavrov says Ukraine’s Terms for Negotiations “Unrealistic”		Ukraine		"<div id=""post-content"">"
1857	 UN Adopts Call for Russia to Pay Ukraine War Reparations		Ukraine		"<div id=""post-content"">"
1858	 Slow-boiling Frogs and Micromanaging Optics		Ukraine		"<div id=""post-content"">"
1859	 Russia Faces G20 Calls To End Ukraine War		Ukraine		"<div id=""post-content"">"
1860	 More Russian “Cannon Fodder” Expected After Kherson Defeat		Ukraine		"<div id=""post-content"">"
1861	 ISW Russian Offensive Campaign Assessment, November 14		Ukraine		"<div id=""post-content"">"
1862	 British Defence Intelligence Update Ukraine – 15 November 2022		Ukraine		"<div id=""post-content"">"
1863	 Macron to Push Xi to ‘Pressure’ Russia on Ukraine		Ukraine		"<div id=""post-content"">"
1864	 Founder of NAFO Reveals Identity, Discusses Raison D’être		Ukraine		"<div id=""post-content"">"
1865	 Biden Applauds Kherson Recapture as “Significant Victory” for Ukraine		Ukraine		"<div id=""post-content"">"
1866	 Putin Alarms Macron with Hiroshima Bomb Talk		Ukraine		"<div id=""post-content"">"
1867	 Coming Months “Will be Difficult” for Ukraine: NATO Сhief		Ukraine		"<div id=""post-content"">"
1868	"<span class=""label-title"">OPINION:</span> Compromise Over Russia’s Invasion of Ukraine is a No-go"		Ukraine		"<div id=""post-content"">"
1869	 Zambia Says Student Jailed in Russia Has Died Fighting in Ukraine		Ukraine		"<div id=""post-content"">"
1870	"<span class=""label-title"">OPINION:</span> Last Week in Ukraine: Liberated Kherson and Bipartisan U.S. Support for Ukraine"		Ukraine		"<div id=""post-content"">"
1871	 Wagner Mercenaries Shown Killing Russian POW		Ukraine		"<div id=""post-content"">"
1872	 Six Tasks Facing Newly-Liberated People of Kherson		Ukraine		"<div id=""post-content"">"
1873	 Ukraine’s Zelensky Visits Kherson after Russian Retreat		Ukraine		"<div id=""post-content"">"
1874	 Change in Moldova’s Government Could Prevent Russian Revanche		Ukraine		"<div id=""post-content"">"
1875	 “No Russians”: A Taste of Freedom in Kherson		Ukraine		"<div id=""post-content"">"
1876	 Evidence of Mass Torture, War Crimes in Liberated Kherson		Ukraine		"<div id=""post-content"">"
1877	 Ending Ukraine War “Best Thing” to Mend World Economy: Yellen		Ukraine		"<div id=""post-content"">"
1878	 Ukrainians Urged Not to Return to Kherson Yet		Ukraine		"<div id=""post-content"">"
1879	 ISW Russian Offensive Campaign Assessment, November 13		Ukraine		"<div id=""post-content"">"
